"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-01-09 04:00","2012","01","09","04:00"," ","-8.5","","-13.2","","69","","16","","9","","25.0","","102.02","","","","-13","","Cloudy"
"2012-01-09 05:00","2012","01","09","05:00"," ","-8.4","","-12.7","","71","","15","","11","","25.0","","101.93","","","","-14","","Cloudy"
"2012-01-09 06:00","2012","01","09","06:00"," ","-7.7","","-11.9","","72","","14","","11","","25.0","","101.86","","","","-13","","Cloudy"
"2012-01-09 07:00","2012","01","09","07:00"," ","-6.8","","-11.0","","72","","14","","15","","25.0","","101.80","","","","-13","","Mostly Cloudy"
"2012-01-09 08:00","2012","01","09","08:00"," ","-5.9","","-10.5","","70","","15","","13","","16.1","","101.74","","","","-11","","Snow"
"2012-01-09 09:00","2012","01","09","09:00"," ","-5.4","","-9.2","","75","","16","","11","","12.9","","101.68","","","","-10","","Snow"
"2012-01-09 10:00","2012","01","09","10:00"," ","-4.8","","-8.3","","76","","16","","9","","16.1","","101.64","","","","-9","","Snow"
"2012-01-09 11:00","2012","01","09","11:00"," ","-3.7","","-7.2","","77","","17","","7","","24.1","","101.54","","","","-7","","Snow"
"2012-01-09 12:00","2012","01","09","12:00"," ","-2.5","","-6.6","","73","","18","","9","","24.1","","101.40","","","","-6","","Cloudy"
"2012-01-09 13:00","2012","01","09","13:00"," ","-1.7","","-5.8","","74","","18","","7","","24.1","","101.27","","","","-4","","Cloudy"
"2012-01-09 14:00","2012","01","09","14:00"," ","-1.4","","-5.1","","76","","15","","7","","24.1","","101.20","","","","-4","","Cloudy"
"2012-01-09 15:00","2012","01","09","15:00"," ","-1.0","","-5.1","","74","","14","","9","","24.1","","101.13","","","","-4","","Mostly Cloudy"
"2012-01-09 16:00","2012","01","09","16:00"," ","-1.3","","-5.7","","72","","13","","11","","24.1","","101.05","","","","-5","","Mostly Cloudy"
"2012-01-09 17:00","2012","01","09","17:00"," ","-1.4","","-5.8","","72","","15","","15","","24.1","","100.96","","","","-6","","Mostly Cloudy"
"2012-01-09 18:00","2012","01","09","18:00"," ","-1.0","","-5.6","","71","","15","","20","","25.0","","100.90","","","","-7","","Mostly Cloudy"
"2012-01-09 19:00","2012","01","09","19:00"," ","-1.1","","-5.8","","70","","16","","19","","25.0","","100.83","","","","-6","","Mostly Cloudy"
"2012-01-09 20:00","2012","01","09","20:00"," ","-1.5","","-6.2","","70","","15","","15","","25.0","","100.77","","","","-6","","Mostly Cloudy"
"2012-01-09 21:00","2012","01","09","21:00"," ","-1.7","","-6.3","","71","","15","","11","","25.0","","100.64","","","","-6","","Mostly Cloudy"
"2012-01-09 22:00","2012","01","09","22:00"," ","-0.3","","-6.3","","64","","16","","19","","25.0","","100.54","","","","-5","","Mostly Cloudy"
"2012-01-09 23:00","2012","01","09","23:00"," ","-0.2","","-6.1","","64","","16","","17","","25.0","","100.45","","","","-5","","Cloudy"
"2012-01-10 00:00","2012","01","10","00:00"," ","2.5","","-5.2","","57","","23","","30","","25.0","","100.38","","","","","","Cloudy"
"2012-01-10 01:00","2012","01","10","01:00"," ","2.3","","-3.4","","66","","23","","35","","25.0","","100.28","","","","","","Snow"
"2012-01-10 02:00","2012","01","10","02:00"," ","1.4","","-2.5","","75","","22","","19","","6.4","","100.23","","","","","","Snow"
"2012-01-10 03:00","2012","01","10","03:00"," ","1.6","","-2.0","","77","","22","","28","","25.0","","100.16","","","","","","Snow"
"2012-01-10 04:00","2012","01","10","04:00"," ","1.2","","-1.7","","81","","23","","26","","25.0","","100.07","","","","","","Cloudy"
"2012-01-10 05:00","2012","01","10","05:00"," ","0.8","","-1.2","","86","","23","","30","","9.7","","100.02","","","","","","Rain,Snow"
"2012-01-10 06:00","2012","01","10","06:00"," ","0.7","","-1.2","","87","","23","","30","","8.0","","100.04","","","","","","Snow"
"2012-01-10 07:00","2012","01","10","07:00"," ","1.5","","-0.7","","85","","24","","20","","8.0","","100.08","","","","","","Snow"
"2012-01-10 08:00","2012","01","10","08:00"," ","1.2","","-1.1","","85","","24","","24","","16.1","","100.11","","","","","","Cloudy"
"2012-01-10 09:00","2012","01","10","09:00"," ","1.6","","-0.8","","84","","26","","17","","19.3","","100.23","","","","","","Cloudy"
"2012-01-10 10:00","2012","01","10","10:00"," ","2.0","","-0.9","","81","","27","","24","","24.1","","100.27","","","","","","Mostly Cloudy"
"2012-01-10 11:00","2012","01","10","11:00"," ","2.6","","-1.1","","77","","27","","22","","24.1","","100.29","","","","","","Mainly Clear"
"2012-01-10 12:00","2012","01","10","12:00"," ","1.4","","-3.1","","72","","30","","30","","24.1","","100.32","","","","","","Mostly Cloudy"
"2012-01-10 13:00","2012","01","10","13:00"," ","0.7","","-5.4","","64","","30","","26","","24.1","","100.36","","","","","","Mostly Cloudy"
"2012-01-10 14:00","2012","01","10","14:00"," ","-0.2","","-6.2","","64","","30","","26","","24.1","","100.45","","","","-6","","Mainly Clear"
"2012-01-10 15:00","2012","01","10","15:00"," ","-1.4","","-7.9","","61","","31","","30","","24.1","","100.65","","","","-8","","Mainly Clear"
"2012-01-10 16:00","2012","01","10","16:00"," ","-3.1","","-10.9","","55","","31","","30","","24.1","","100.81","","","","-11","","Mostly Cloudy"
"2012-01-10 17:00","2012","01","10","17:00"," ","-4.0","","-12.0","","54","","30","","17","","24.1","","100.91","","","","-10","","Mostly Cloudy"
"2012-01-10 18:00","2012","01","10","18:00"," ","-4.9","","-12.7","","54","","32","","15","","25.0","","101.04","","","","-10","","Mostly Cloudy"
"2012-01-10 19:00","2012","01","10","19:00"," ","-5.7","","-13.8","","53","","33","","15","","25.0","","101.15","","","","-11","","Mostly Cloudy"
"2012-01-10 20:00","2012","01","10","20:00"," ","-6.4","","-14.3","","53","","30","","13","","25.0","","101.24","","","","-12","","Mostly Cloudy"
"2012-01-10 21:00","2012","01","10","21:00"," ","-6.6","","-13.6","","57","","31","","9","","25.0","","101.32","","","","-11","","Mostly Cloudy"
"2012-01-10 22:00","2012","01","10","22:00"," ","-7.3","","-14.7","","55","","3","","13","","25.0","","101.34","","","","-13","","Mostly Cloudy"
"2012-01-10 23:00","2012","01","10","23:00"," ","-8.6","","-15.6","","57","","3","","19","","25.0","","101.44","","","","-16","","Mostly Cloudy"
"2012-01-11 00:00","2012","01","11","00:00"," ","-9.5","","-16.8","","55","","3","","17","","25.0","","101.43","","","","-17","","Mostly Cloudy"
"2012-01-11 01:00","2012","01","11","01:00"," ","-10.7","","-17.8","","56","","3","","17","","25.0","","101.49","","","","-18","","Clear"
"2012-01-11 02:00","2012","01","11","02:00"," ","-12.0","","-18.9","","56","","7","","19","","25.0","","101.57","","","","-20","","Clear"
"2012-01-11 03:00","2012","01","11","03:00"," ","-12.7","","-19.4","","57","","7","","19","","25.0","","101.64","","","","-21","","Clear"
"2012-01-11 04:00","2012","01","11","04:00"," ","-13.4","","-20.1","","57","","7","","17","","25.0","","101.66","","","","-21","","Clear"
"2012-01-11 05:00","2012","01","11","05:00"," ","-13.9","","-21.0","","55","","6","","19","","25.0","","101.66","","","","-23","","Mainly Clear"
"2012-01-11 06:00","2012","01","11","06:00"," ","-14.4","","-21.1","","57","","5","","20","","25.0","","101.72","","","","-23","","Mainly Clear"
"2012-01-11 07:00","2012","01","11","07:00"," ","-14.4","","-21.0","","57","","4","","13","","25.0","","101.77","","","","-22","","Mostly Cloudy"
"2012-01-11 08:00","2012","01","11","08:00"," ","-14.7","","-21.4","","57","","6","","15","","24.1","","101.80","","","","-23","","Mostly Cloudy"
"2012-01-11 09:00","2012","01","11","09:00"," ","-14.3","","-20.8","","58","","4","","15","","24.1","","101.81","","","","-22","","Mostly Cloudy"
"2012-01-11 10:00","2012","01","11","10:00"," ","-13.9","","-20.9","","55","","5","","11","","19.3","","101.89","","","","-20","","Cloudy"
"2012-01-11 11:00","2012","01","11","11:00"," ","-13.4","","-20.8","","54","","4","","15","","24.1","","101.78","","","","-21","","Mostly Cloudy"
"2012-01-11 12:00","2012","01","11","12:00"," ","-12.7","","-20.4","","53","","6","","17","","24.1","","101.68","","","","-21","","Cloudy"
"2012-01-11 13:00","2012","01","11","13:00"," ","-12.2","","-20.0","","52","","6","","19","","24.1","","101.63","","","","-20","","Mostly Cloudy"
"2012-01-11 14:00","2012","01","11","14:00"," ","-11.4","","-19.4","","52","","5","","20","","24.1","","101.56","","","","-20","","Mostly Cloudy"
"2012-01-11 15:00","2012","01","11","15:00"," ","-11.6","","-19.9","","50","","4","","20","","24.1","","101.61","","","","-20","","Mostly Cloudy"
"2012-01-11 16:00","2012","01","11","16:00"," ","-11.8","","-20.9","","47","","5","","20","","24.1","","101.60","","","","-20","","Mostly Cloudy"
"2012-01-11 17:00","2012","01","11","17:00"," ","-11.9","","-20.1","","51","","5","","26","","24.1","","101.56","","","","-21","","Mostly Cloudy"
"2012-01-11 18:00","2012","01","11","18:00"," ","-12.0","","-19.9","","52","","4","","24","","25.0","","101.51","","","","-21","","Mostly Cloudy"
"2012-01-11 19:00","2012","01","11","19:00"," ","-11.8","","-19.2","","54","","5","","30","","25.0","","101.43","","","","-22","","Mostly Cloudy"
"2012-01-11 20:00","2012","01","11","20:00"," ","-11.2","","-18.1","","57","","5","","24","","25.0","","101.40","","","","-20","","Cloudy"
"2012-01-11 21:00","2012","01","11","21:00"," ","-11.2","","-16.5","","65","","3","","19","","25.0","","101.32","","","","-19","","Cloudy"
"2012-01-11 22:00","2012","01","11","22:00"," ","-10.8","","-16.0","","65","","3","","22","","25.0","","101.29","","","","-19","","Cloudy"
"2012-01-11 23:00","2012","01","11","23:00"," ","-10.7","","-15.7","","67","","4","","20","","25.0","","101.19","","","","-19","","Mostly Cloudy"
"2012-01-12 00:00","2012","01","12","00:00"," ","-10.0","","-15.2","","66","","4","","19","","25.0","","101.17","","","","-18","","Mostly Cloudy"
"2012-01-12 01:00","2012","01","12","01:00"," ","-9.8","","-15.2","","65","","5","","24","","25.0","","101.13","","","","-18","","Mostly Cloudy"
"2012-01-12 02:00","2012","01","12","02:00"," ","-9.4","","-15.0","","64","","5","","26","","25.0","","101.08","","","","-18","","Cloudy"
"2012-01-12 03:00","2012","01","12","03:00"," ","-9.0","","-14.7","","63","","4","","33","","25.0","","101.02","","","","-19","","Cloudy"
"2012-01-12 04:00","2012","01","12","04:00"," ","-8.5","","-14.1","","64","","3","","22","","25.0","","100.93","","","","-16","","Cloudy"
"2012-01-12 05:00","2012","01","12","05:00"," ","-8.0","","-13.7","","64","","5","","30","","25.0","","100.81","","","","-17","","Cloudy"
"2012-01-12 06:00","2012","01","12","06:00"," ","-7.6","","-13.1","","65","","4","","28","","25.0","","100.76","","","","-16","","Cloudy"
"2012-01-12 07:00","2012","01","12","07:00"," ","-7.3","","-12.7","","65","","4","","28","","16.1","","100.69","","","","-16","","Snow Showers"
"2012-01-12 08:00","2012","01","12","08:00"," ","-7.1","","-11.3","","72","","4","","33","","6.4","","100.61","","","","-16","","Snow"
"2012-01-12 09:00","2012","01","12","09:00"," ","-6.8","","-10.5","","75","","5","","33","","3.2","","100.54","","","","-16","","Snow"
"2012-01-12 10:00","2012","01","12","10:00"," ","-6.2","","-9.6","","77","","4","","35","","4.8","","100.46","","","","-15","","Snow"
"2012-01-12 11:00","2012","01","12","11:00"," ","-6.0","","-9.5","","76","","4","","32","","2.0","","100.35","","","","-15","","Snow"
"2012-01-12 12:00","2012","01","12","12:00"," ","-5.8","","-8.9","","79","","4","","32","","4.8","","100.22","","","","-14","","Snow"
"2012-01-12 13:00","2012","01","12","13:00"," ","-5.8","","-8.6","","81","","4","","33","","1.2","","100.09","","","","-14","","Snow"
"2012-01-12 14:00","2012","01","12","14:00"," ","-5.7","","-8.5","","81","","4","","28","","1.2","","99.97","","","","-14","","Snow"
"2012-01-12 15:00","2012","01","12","15:00"," ","-5.2","","-7.6","","83","","4","","26","","0.8","","99.90","","","","-13","","Moderate Snow"
"2012-01-12 16:00","2012","01","12","16:00"," ","-4.9","","-7.3","","83","","5","","33","","0.6","","99.88","","","","-13","","Moderate Snow"
"2012-01-12 17:00","2012","01","12","17:00"," ","-5.1","","-7.6","","83","","5","","33","","1.0","","99.83","","","","-13","","Snow"
"2012-01-12 18:00","2012","01","12","18:00"," ","-5.4","","-8.1","","81","","5","","35","","1.2","","99.76","","","","-14","","Snow"
"2012-01-12 19:00","2012","01","12","19:00"," ","-5.0","","-7.6","","82","","5","","30","","4.0","","99.72","","","","-13","","Snow"
"2012-01-12 20:00","2012","01","12","20:00"," ","-5.0","","-7.8","","81","","4","","28","","6.4","","99.64","","","","-13","","Snow"
"2012-01-12 21:00","2012","01","12","21:00"," ","-4.7","","-7.6","","80","","5","","24","","6.4","","99.56","","","","-12","","Snow"
"2012-01-12 22:00","2012","01","12","22:00"," ","-4.1","","-6.8","","81","","5","","26","","25.0","","99.47","","","","-11","","Snow"
"2012-01-12 23:00","2012","01","12","23:00"," ","-4.6","","-7.0","","83","","4","","28","","3.2","","99.40","","","","-12","","Snow"
"2012-01-13 00:00","2012","01","13","00:00"," ","-5.1","","-7.5","","83","","4","","28","","2.4","","99.30","","","","-13","","Snow"
"2012-01-13 01:00","2012","01","13","01:00"," ","-5.0","","-7.7","","81","","4","","24","","4.8","","99.24","","","","-12","","Snow"
"2012-01-13 02:00","2012","01","13","02:00"," ","-4.8","","-7.5","","81","","4","","22","","25.0","","99.22","","","","-12","","Snow"
"2012-01-13 03:00","2012","01","13","03:00"," ","-4.5","","-6.9","","83","","3","","19","","4.8","","99.19","","","","-11","","Freezing Drizzle,Snow"
"2012-01-13 04:00","2012","01","13","04:00"," ","-5.0","","-7.4","","83","","4","","24","","11.3","","99.13","","","","-12","","Cloudy"
"2012-01-13 05:00","2012","01","13","05:00"," ","-5.1","","-7.7","","82","","3","","20","","12.9","","99.06","","","","-12","","Cloudy"
"2012-01-13 06:00","2012","01","13","06:00"," ","-5.4","","-7.8","","83","","3","","22","","16.1","","98.94","","","","-12","","Cloudy"
"2012-01-13 07:00","2012","01","13","07:00"," ","-5.1","","-7.7","","82","","3","","22","","16.1","","98.84","","","","-12","","Cloudy"
"2012-01-13 08:00","2012","01","13","08:00"," ","-5.1","","-7.5","","83","","3","","26","","8.0","","98.69","","","","-13","","Freezing Rain"
"2012-01-13 09:00","2012","01","13","09:00"," ","-5.0","","-7.3","","84","","3","","32","","4.8","","98.56","","","","-13","","Freezing Rain,Snow Grains"
"2012-01-13 10:00","2012","01","13","10:00"," ","-4.8","","-7.2","","83","","3","","26","","12.9","","98.44","","","","-12","","Freezing Drizzle"
"2012-01-13 11:00","2012","01","13","11:00"," ","-4.8","","-7.3","","83","","3","","28","","9.7","","98.22","","","","-12","","Freezing Rain"
"2012-01-13 12:00","2012","01","13","12:00"," ","-4.8","","-7.5","","81","","1","","24","","2.0","","98.07","","","","-12","","Snow"
"2012-01-13 13:00","2012","01","13","13:00"," ","-4.9","","-7.3","","83","","2","","20","","1.2","","97.99","","","","-11","","Snow"
"2012-01-13 14:00","2012","01","13","14:00"," ","-4.8","","-7.0","","85","","31","","6","","2.0","","98.07","","","","-8","","Snow"
"2012-01-13 15:00","2012","01","13","15:00"," ","-4.3","","-6.5","","85","","28","","13","","8.0","","98.10","","","","-9","","Snow"
"2012-01-13 16:00","2012","01","13","16:00"," ","-3.7","","-6.0","","84","","27","","11","","6.4","","98.16","","","","-8","","Snow"
"2012-01-13 17:00","2012","01","13","17:00"," ","-2.9","","-4.8","","87","","26","","15","","1.6","","98.23","","","","-8","","Snow"
"2012-01-13 18:00","2012","01","13","18:00"," ","-1.7","","-3.3","","89","","26","","26","","16.1","","98.32","","","","-8","","Snow"
"2012-01-13 19:00","2012","01","13","19:00"," ","-2.5","","-4.5","","86","","28","","33","","2.0","","98.60","","","","-10","","Snow"
"2012-01-13 20:00","2012","01","13","20:00"," ","-3.2","","-5.1","","87","","27","","32","","2.0","","98.89","","","","-11","","Snow"
"2012-01-13 21:00","2012","01","13","21:00"," ","-4.8","","-7.9","","79","","28","","37","","4.8","","99.09","","","","-14","","Snow,Blowing Snow"
"2012-01-13 22:00","2012","01","13","22:00"," ","-5.5","","-10.1","","70","","28","","32","","12.9","","99.28","","","","-14","","Snow"
"2012-01-13 23:00","2012","01","13","23:00"," ","-7.6","","-11.2","","75","","26","","35","","9.7","","99.51","","","","-17","","Snow,Blowing Snow"
"2012-01-14 00:00","2012","01","14","00:00"," ","-8.9","","-13.1","","72","","27","","39","","9.7","","99.67","","","","-19","","Snow,Blowing Snow"
"2012-01-14 01:00","2012","01","14","01:00"," ","-9.7","","-14.3","","69","","27","","24","","12.9","","99.85","","","","-18","","Snow"
"2012-01-14 02:00","2012","01","14","02:00"," ","-11.2","","-15.5","","70","","27","","28","","9.7","","100.01","","","","-21","","Snow,Blowing Snow"
"2012-01-14 03:00","2012","01","14","03:00"," ","-12.0","","-16.2","","71","","27","","24","","8.0","","100.16","","","","-21","","Snow,Blowing Snow"
"2012-01-14 04:00","2012","01","14","04:00"," ","-13.4","","-18.9","","63","","28","","20","","16.1","","100.26","","","","-22","","Snow"
"2012-01-14 05:00","2012","01","14","05:00"," ","-14.3","","-19.8","","63","","29","","24","","25.0","","100.39","","","","-24","","Cloudy"
"2012-01-14 06:00","2012","01","14","06:00"," ","-15.2","","-20.6","","63","","27","","24","","25.0","","100.60","","","","-25","","Cloudy"
"2012-01-14 07:00","2012","01","14","07:00"," ","-16.8","","-22.2","","63","","28","","26","","25.0","","100.73","","","","-28","","Mostly Cloudy"
"2012-01-14 08:00","2012","01","14","08:00"," ","-17.9","","-23.5","","62","","29","","20","","24.1","","100.84","","","","-28","","Mostly Cloudy"
